avgGPA,code,corequisites,credits,crossListings,description,difficulty,enrollment,labHours,lectureHours,name,otherHours,prerequisites,professors,relatedCourses,sectionAttributes,sections
-1,AFST 481,"{'text': None, 'courses': [], 'groups': []}",3,[],"Comparative studies of slave societies in the modern world; history and analysis of African American feminism; comparative analyses of the social, political, and economic condition of African Americans and other African peoples of the diaspora.",Unknown,0,,3,Seminar,,"{'text': 'AFST\xa0302 ; junior or senior classification', 'courses': ['AFST 302'], 'groups': [['AFST 302']]}","[{'name': 'JOHNSON V', 'gradeDistribution': {'A': 29, 'B': 43, 'C': 29, 'D': 0, 'F': 0}}, {'name': 'LAWO', 'gradeDistribution': {'A': 57, 'B': 14, 'C': 14, 'D': 14, 'F': 0}}, {'name': 'CARTER', 'gradeDistribution': {'A': 33, 'B': 67, 'C': 0, 'D': 0, 'F': 0}}, {'name': 'SALTER P', 'gradeDistribution': {'A': 40, 'B': 40, 'C': 20, 'D': 0, 'F': 0}}]","[{'code': 'AFST 484', 'name': 'Internship', 'similarity': 95}, {'code': 'AFST 485', 'name': 'Directed Studies', 'similarity': 95}, {'code': 'AFST 489', 'name': 'Special Topics in…', 'similarity': 95}]",[],0
