avgGPA,code,corequisites,credits,crossListings,description,difficulty,enrollment,labHours,lectureHours,name,otherHours,prerequisites,professors,relatedCourses,sectionAttributes,sections
-1,AFST 391,"{'text': None, 'courses': [], 'groups': []}",3,[],"Exploration of a significant topic in feminist theory by and about women from Africa and/or its Diaspora, from various disciplinary perspectives and historical periods, and with application to societal debates and controversies.",Unknown,0,,3,Africana Feminisms,,"{'text': 'Junior or senior classification', 'courses': [], 'groups': []}",[],"[{'code': 'AFST 393', 'name': 'Studies in Africana Literature and Culture', 'similarity': 95}, {'code': 'AFST 398', 'name': 'Africana Cinema', 'similarity': 95}, {'code': 'AFST 400', 'name': 'Global Africa', 'similarity': 95}]",[],0
