avgGPA,code,corequisites,credits,crossListings,description,difficulty,enrollment,labHours,lectureHours,name,otherHours,prerequisites,professors,relatedCourses,sectionAttributes,sections
-1,AGLS 301,"{'text': None, 'courses': [], 'groups': []}",18,[],For students in approved programs abroad. May be repeated for credit.,Unknown,0,,,College of Agriculture and Life Sciences Study Abroad,18,"{'text': 'Admission to approved program and approval of academic dean', 'courses': [], 'groups': []}",[],"[{'code': 'AGLS 292', 'name': 'Cooperative Education in Agriculture', 'similarity': 95}, {'code': 'AGLS 289', 'name': 'Special Topics in...', 'similarity': 78}, {'code': 'AGLS 225', 'name': 'Life Sciences Learning Community II', 'similarity': 72}]",[],0
