avgGPA,code,corequisites,credits,crossListings,description,difficulty,enrollment,labHours,lectureHours,name,otherHours,prerequisites,professors,relatedCourses,sectionAttributes,sections
-1,AFST 324,"{'text': None, 'courses': [], 'groups': []}",3,[],Exploration of a significant topic pertaining to Africa and/or its diaspora in the social sciences.,Unknown,0,,3,Africana Social Sciences,,"{'text': 'Junior or senior classification', 'courses': [], 'groups': []}",[],"[{'code': 'AFST 317', 'name': 'Racial and Ethnic Relations', 'similarity': 95}, {'code': 'AFST 323', 'name': 'Sociology of African Americans', 'similarity': 95}, {'code': 'AFST 325', 'name': 'Africana Humanities', 'similarity': 95}]",[],0
