courseSummary,courses,departments,id,name,overall_rating,recent_reviews,total_reviews,would_take_again_percent
"{'teaching': None, 'exams': None, 'grading': None, 'workload': 'He is late every day and comes in to class looking disheveled and unprepared. He cannot explain why he gave you the grade he did. No powerpoints or ecampus. Would not recommend him.', 'confidence': 0.59}","[{'course_id': None, 'course_name': 'Course Title', 'reviews_count': 23, 'avg_rating': 2.8}, {'course_id': 'ENGL338', 'course_name': 'American Ethnic Literature', 'reviews_count': 8, 'avg_rating': 2.8}, {'course_id': 'ENGLISH339', 'course_name': 'Course Title', 'reviews_count': 4, 'avg_rating': 2.8}, {'course_id': 'ENGLISH500', 'course_name': 'Course Title', 'reviews_count': 4, 'avg_rating': 2.8}, {'course_id': 'AFST339', 'course_name': 'African-American Literature Post-1930', 'reviews_count': 4, 'avg_rating': 2.8}, {'course_id': 'ENGL970', 'course_name': 'Course Title', 'reviews_count': 2, 'avg_rating': 2.8}, {'course_id': 'ENGL481', 'course_name': 'Senior Seminar', 'reviews_count': 2, 'avg_rating': 2.8}, {'course_id': 'ENGL303', 'course_name': 'Approaches to English Studies', 'reviews_count': 2, 'avg_rating': 2.8}, {'course_id': 'ENG303', 'course_name': 'Course Title', 'reviews_count': 1, 'avg_rating': 2.8}, {'course_id': 'ENG970', 'course_name': 'Course Title', 'reviews_count': 1, 'avg_rating': 2.8}, {'course_id': 'AFST329', 'course_name': 'African-American Literature Pre-1930', 'reviews_count': 1, 'avg_rating': 2.8}, {'course_id': 'ENGL348', 'course_name': ""Writers' Workshop: Poetry"", 'reviews_count': 1, 'avg_rating': 2.8}]","['AFST', 'ENGLISH', 'ENGL', 'ENG']",VGVhY2hlci0xODA3ODE4,Michael Collins,2.8,[],4,43.8
"{'teaching': None, 'exams': None, 'grading': ""Not an easy A, but possible. If you can keep up with the reading, you'll do fine. The class time is spent discussing the text."", 'workload': None, 'confidence': 0.5225}","[{'course_id': None, 'course_name': 'Course Title', 'reviews_count': 14, 'avg_rating': 2.0}, {'course_id': 'ENGL333', 'course_name': 'Lesbian, Gay, Bisexual, Transgender and Queer Literatures', 'reviews_count': 6, 'avg_rating': 2.0}, {'course_id': 'ENGL401', 'course_name': 'Contemporary Literary Theory', 'reviews_count': 1, 'avg_rating': 2.0}, {'course_id': 'AFST204', 'course_name': 'Introduction to African-American Literature', 'reviews_count': 1, 'avg_rating': 2.0}, {'course_id': 'ENG333', 'course_name': 'Course Title', 'reviews_count': 1, 'avg_rating': 2.0}, {'course_id': 'ENG338', 'course_name': 'Course Title', 'reviews_count': 1, 'avg_rating': 2.0}, {'course_id': 'AFST339', 'course_name': 'African-American Literature Post-1930', 'reviews_count': 1, 'avg_rating': 2.0}, {'course_id': 'AFST205', 'course_name': 'Introduction to Africana Literature', 'reviews_count': 1, 'avg_rating': 2.0}, {'course_id': 'ENGL350', 'course_name': 'Twentieth-Century Literature to World War II', 'reviews_count': 1, 'avg_rating': 2.0}]","['AFST', 'ENGL', 'ENG']",VGVhY2hlci0yMjMxNTE0,Mikko Tuhkanen,2.0,[],1,25.0
