avgGPA,code,corequisites,credits,crossListings,description,difficulty,enrollment,labHours,lectureHours,name,otherHours,prerequisites,professors,relatedCourses,sectionAttributes,sections
-1,AFST 303,"{'text': None, 'courses': [], 'groups': []}",3,['PBSI 303'],"Interdisciplinary theories to study the unique yet intersectional experiences of women from different racial groups, ethnicities, nationalities and cultural backgrounds; scholarly research from the diversity science field; contemporary topics that have developed in a global context; examination of complex issues, which affect women of color across the lifespan.",Unknown,0,,3,Psychology of Women of Color,,"{'text': 'Grade of C or better in AFST\xa0201 , PBSI\xa0107 , or WGST\xa0200 , or approval of instructor', 'courses': ['AFST 201', 'PBSI 107', 'WGST 200'], 'groups': [['AFST 201', 'PBSI 107', 'WGST 200']]}","[{'name': 'CARTER', 'gradeDistribution': {'A': 0, 'B': 60, 'C': 20, 'D': 0, 'F': 20}}]","[{'code': 'AFST 300', 'name': 'Blacks in the United States, 1607-1877', 'similarity': 95}, {'code': 'AFST 301', 'name': 'Blacks in the United States Since 1877', 'similarity': 95}, {'code': 'AFST 302', 'name': 'Gateway Course', 'similarity': 95}]",[],0
