avgGPA,code,corequisites,credits,crossListings,description,difficulty,enrollment,labHours,lectureHours,name,otherHours,prerequisites,professors,relatedCourses,sectionAttributes,sections
-1,AFST 377,"{'text': None, 'courses': [], 'groups': []}",3,['HIST 377'],"Black women’s history from the precolonial era to the present; emphasis on the cultural, political, legal, economic, sexual, social, and religious factors that shaped their experiences across the African Diaspora and the world.",Unknown,0,,3,Africana Women's History,,"{'text': 'Junior or senior classification', 'courses': [], 'groups': []}",[],"[{'code': 'AFST 379', 'name': 'Postcolonial Literatures', 'similarity': 95}, {'code': 'AFST 327', 'name': 'Popular Musics in the African Diaspora', 'similarity': 78}, {'code': 'AFST 329', 'name': 'African-American Literature Pre-1930', 'similarity': 78}]",[],0
