avgGPA,code,corequisites,credits,crossListings,description,difficulty,enrollment,labHours,lectureHours,name,otherHours,prerequisites,professors,relatedCourses,sectionAttributes,sections
-1,AFST 484,"{'text': None, 'courses': [], 'groups': []}",4,[],Directed internship in a public or private organization to provide students with applied experience; opportunity to observe first hand issues and problems covered in Africana Studies courses; designed to enhance and clarify the student's career objectives.,Unknown,0,,,Internship,4,"{'text': 'Approval of instructor', 'courses': [], 'groups': []}",[],"[{'code': 'AFST 481', 'name': 'Seminar', 'similarity': 95}, {'code': 'AFST 485', 'name': 'Directed Studies', 'similarity': 95}, {'code': 'AFST 489', 'name': 'Special Topics in…', 'similarity': 95}]",[],0
