avgGPA,code,corequisites,credits,crossListings,description,difficulty,enrollment,labHours,lectureHours,name,otherHours,prerequisites,professors,relatedCourses,sectionAttributes,sections
-1,AFST 398,"{'text': None, 'courses': [], 'groups': []}",3,['FILM 398'],Overview of African cinema; historical survey of cinema from Africa and the African Diaspora; introducing films produced in several geographical regions and reflecting different filmmaking traditions. May be taken two times for credit.,Unknown,0,,3,Africana Cinema,,"{'text': 'Junior or senior classification or approval of instructor', 'courses': [], 'groups': []}","[{'name': 'GARRITANO C', 'gradeDistribution': {'A': 60, 'B': 0, 'C': 0, 'D': 0, 'F': 40}}]","[{'code': 'AFST 391', 'name': 'Africana Feminisms', 'similarity': 95}, {'code': 'AFST 393', 'name': 'Studies in Africana Literature and Culture', 'similarity': 95}, {'code': 'AFST 400', 'name': 'Global Africa', 'similarity': 95}]",[],0
