avgGPA,code,corequisites,credits,crossListings,description,difficulty,enrollment,labHours,lectureHours,name,otherHours,prerequisites,professors,relatedCourses,sectionAttributes,sections
-1,AFST 357,"{'text': None, 'courses': [], 'groups': []}",3,['HIST 357'],"History and cultures of the peoples of the African Diaspora from the fourteenth through the nineteenth centuries; social, political, and economic impact on Africa, the Americas, Europe, and the Arab World; emphasis on race, gender, identity, and migration.",Unknown,0,,3,Out of Africa: The Black Diaspora and the Modern World,,"{'text': 'Junior or senior classification or approval of instructor', 'courses': [], 'groups': []}","[{'name': 'Takkara Brunson', 'id': 'VGVhY2hlci0zMDUxOTIy', 'rating': 4.3, 'totalReviews': 2, 'confidence': 0.545, 'courseSummary': {'teaching': ""Brunson twice, I can confidently say she's one of the best in the history department. Engaging class discussions, thought-provoking readings, and genuine care for students make her stand out. She's flexible, clear, and incredibly wise&#8212;learning from her is truly a gift."", 'exams': None, 'grading': None, 'workload': None, 'personality': None, 'policies': None}}]","[{'code': 'AFST 352', 'name': 'Africana Philosophy', 'similarity': 95}, {'code': 'AFST 353', 'name': 'Radical Black Philosophies of Race and Racism', 'similarity': 95}, {'code': 'AFST 362', 'name': 'Women and War in the African Diaspora', 'similarity': 95}]",[],0
