courseSummary,courses,departments,id,name,overall_rating,recent_reviews,total_reviews,would_take_again_percent
"{'teaching': ""Dr Redwine is the best that Texas A&amp;M has to offer. He's hilarious, creative, preaches the importance of mental health. He genuinely cares about his students success both inside and out of the classroom."", 'exams': None, 'grading': None, 'workload': None, 'confidence': 0.5675}","[{'course_id': None, 'course_name': 'Course Title', 'reviews_count': 12, 'avg_rating': 4.9}, {'course_id': 'AGCJ314', 'course_name': 'Media Writing in Agriculture and Life Sciences II', 'reviews_count': 3, 'avg_rating': 4.9}, {'course_id': 'AGCJ105', 'course_name': 'Introduction to Agriculture and Life Sciences Communications', 'reviews_count': 3, 'avg_rating': 4.9}, {'course_id': 'AGCJ308', 'course_name': 'Agricultural Photography', 'reviews_count': 2, 'avg_rating': 4.9}, {'course_id': 'ACGJ105', 'course_name': 'Course Title', 'reviews_count': 1, 'avg_rating': 4.9}, {'course_id': 'AGCJ281', 'course_name': 'Media Concepts in Agriculture and Life Sciences', 'reviews_count': 1, 'avg_rating': 4.9}, {'course_id': 'AGCJ405', 'course_name': 'Design and Publication in Agriculture and Life Sciences', 'reviews_count': 1, 'avg_rating': 4.9}, {'course_id': 'AGRICULTURE105', 'course_name': 'Course Title', 'reviews_count': 1, 'avg_rating': 4.9}]","['AGRICULTURE', 'AGCJ', 'ACGJ']",VGVhY2hlci0xODUwMTQx,Tobin Redwine,4.9,"[{'id': 'UmF0aW5nLTM0MDkxOTA5', 'course_code': 'AGCJ314', 'course_name': 'Media Writing in Agriculture and Life Sciences II', 'review_text': ""Dr. Redwine is the best that Texas A&amp;M has to offer. He's hilarious, creative, preaches the importance of mental health, genuinely cares about his students success both inside and out of the classroom and makes class entertaining. He's a great storyteller, encourager and instructor. I learned a lot from him - both writing and life skills. 11/10."", 'overall_rating': 4.3, 'would_take_again': True, 'grade': 'A+', 'review_date': '2020-12-16T02:19:32', 'tags': ['Inspirational', 'Hilarious', 'Caring']}, {'id': 'UmF0aW5nLTMxNjYwMzgw', 'course_code': 'AGCJ314', 'course_name': 'Media Writing in Agriculture and Life Sciences II', 'review_text': ""Dr. Redwine is the BEST! You can tell he is super passionate about teaching and he really wants his students to do well! We have music Monday's and he brings his guitar and plays for the class, it's pretty amazing! Also, he brought his kids to class one day (they are the cutest) and they preformed a song for us! Best writing class you'll ever take."", 'overall_rating': 4.3, 'would_take_again': True, 'grade': 'B+', 'review_date': '2019-04-24T05:07:42', 'tags': ['Gives good feedback', 'Inspirational', 'Amazing lectures']}, {'id': 'UmF0aW5nLTMwNjk0Mjk2', 'course_code': 'AGCJ314', 'course_name': 'Media Writing in Agriculture and Life Sciences II', 'review_text': ""Oh man, Redwine is the best. You actually have to work for an A- but he's the kind of Prof that makes you WANT to work for it. Truly an amazing person who doesn't have a bad bone in his body. Love his Music Mondays and Word Wednesdays. I hope he gets to see some of his reviews bc we all want him to know how amazing he really is. Big fan of corndogs"", 'overall_rating': 4.0, 'would_take_again': True, 'grade': 'A', 'review_date': '2018-11-09T14:21:46', 'tags': ['Gives good feedback', 'Respected', 'Inspirational']}]",3,100.0
