avgGPA,code,corequisites,credits,crossListings,description,difficulty,enrollment,labHours,lectureHours,name,otherHours,prerequisites,professors,relatedCourses,sectionAttributes,sections
3.89,AGLS 125,"{'text': None, 'courses': [], 'groups': []}",1,[],"Development of personal and professional competencies in the life sciences: learning styles, leadership skills, appreciation for the arts; ethics in science, problem solving skills, experimental design, data gathering and interpretation, introduction to life sciences literature, critical analysis skills, and the connectivity between life science disciplines. May be taken two times for credit.",Light,0,,1,Life Sciences Learning Community I,,"{'text': 'Freshman classification and approval of instructor', 'courses': [], 'groups': []}","[{'name': 'Chris Skaggs', 'id': 'VGVhY2hlci0xODM0NTk0', 'rating': 4.3, 'totalReviews': 2, 'confidence': 0.545, 'courseSummary': {'teaching': None, 'exams': None, 'grading': None, 'workload': 'I had him for my Hullabaloo U class, and he was amazing. He cares about his students and wants you to be prepared for anything that college throws at you. You need to show up but other than that there is not much (very few assignments, but they are so worth it) if you get the chance to take him, do it.', 'personality': None, 'policies': None}, 'gradeDistribution': {'A': 100, 'B': 0, 'C': 0, 'D': 0, 'F': 0}}, {'name': 'Rebecca Creasy', 'id': 'VGVhY2hlci0yMDQwMTI1', 'rating': 4.6, 'totalReviews': 1, 'confidence': 0.5225, 'courseSummary': {'teaching': None, 'exams': None, 'grading': None, 'workload': 'I took Professor Creasy for my AGLS 125 class in the first semester of my Freshman year. She genuinely wants to know how her students are doing. I could tell that she wanted her class to have an understanding nonjudgmental environment.', 'personality': None, 'policies': None}, 'gradeDistribution': {'A': 84, 'B': 8, 'C': 4, 'D': 0, 'F': 4}}, {'name': 'Jenna Kurten', 'id': 'VGVhY2hlci0yODc1MDgy', 'rating': 5.0, 'totalReviews': 1, 'confidence': 0.5225, 'courseSummary': {'teaching': None, 'exams': None, 'grading': None, 'workload': 'The course itself is very easy and there is no work that needs to be done. On the other hand SHE IS AMAZING she truly cares about each student and their well-being.', 'personality': None, 'policies': None}, 'gradeDistribution': {'A': 100, 'B': 0, 'C': 0, 'D': 0, 'F': 0}}]","[{'code': 'AGLS 101', 'name': 'Modern Agricultural Systems and Renewable Natural Resources', 'similarity': 78}, {'code': 'AGLS 225', 'name': 'Life Sciences Learning Community II', 'similarity': 72}]","['College Station - ACST', 'First Year Experience - FYEX']",0
