avgGPA,code,corequisites,credits,crossListings,description,difficulty,enrollment,labHours,lectureHours,name,otherHours,prerequisites,professors,relatedCourses,sectionAttributes,sections
-1,AFST 302,"{'text': None, 'courses': [], 'groups': []}",3,[],"Gateway to a series of courses offered for the minor in Africana Studies; explores topics such as Afrocentrism, postcolonial studies, black cultural studies, black feminist theory for a close study of issues among African and African diaspora populations in Africa, the United States, Caribbean, Europe and South America.",Unknown,0,,3,Gateway Course,,"{'text': None, 'courses': [], 'groups': []}","[{'name': 'Alain Lawo-Sukam', 'id': 'VGVhY2hlci0yMTkwMzkx', 'rating': 4.9, 'totalReviews': 3, 'confidence': 0.5675, 'courseSummary': {'teaching': None, 'exams': ""I smile as I write this review because he really was an amazing professor who cares about what he is teaching Material was about loving others and it was beautiful 3 exams, 4 papers, and 1 final paper along with many other little assignments. Just go to class, do your assignments and make friends with him and you'll be okay Amazing guy Very knowledgeable Daily summaries and papers every few weeks, which are time-consuming but not difficult."", 'grading': None, 'workload': None, 'personality': None, 'policies': None}}]","[{'code': 'AFST 300', 'name': 'Blacks in the United States, 1607-1877', 'similarity': 95}, {'code': 'AFST 301', 'name': 'Blacks in the United States Since 1877', 'similarity': 95}, {'code': 'AFST 303', 'name': 'Psychology of Women of Color', 'similarity': 95}]","['College Station - ACST', 'Univ Req-Cult Discourse (KUCD) - KUCD']",0
